,SIC,descr_2dig,descr_4dig,color,US 1987 SIC 1,EMPLOYEES HERE,pct,pct2,Label
313,2951.0,Manufacturing,Asphalt Paving Mixtures and Blocks,#0072FF,,0.0,0.0,0.0,Asphalt Paving Mixtures and Blocks (0.0%)
309,2893.0,Manufacturing,Printing Ink,#0072FF,,0.0,0.0,0.0,Printing Ink (0.0%)
308,2892.0,Manufacturing,Explosives,#0072FF,,0.0,0.0,0.0,Explosives (0.0%)
305,2875.0,Manufacturing,"Fertilizers, Mixing Only",#0072FF,,0.0,0.0,0.0,"Fertilizers, Mixing Only (0.0%)"
304,2874.0,Manufacturing,Phosphatic Fertilizers,#0072FF,,0.0,0.0,0.0,Phosphatic Fertilizers (0.0%)
300,2861.0,Manufacturing,Gum and Wood Chemicals,#0072FF,,0.0,0.0,0.0,Gum and Wood Chemicals (0.0%)
289,2823.0,Manufacturing,Cellulosic Manmade Fibers,#0072FF,,0.0,0.0,0.0,Cellulosic Manmade Fibers (0.0%)
285,2816.0,Manufacturing,Inorganic Pigments,#0072FF,,0.0,0.0,0.0,Inorganic Pigments (0.0%)
283,2812.0,Manufacturing,Alkalies and Chlorine,#0072FF,,0.0,0.0,0.0,Alkalies and Chlorine (0.0%)
282,2796.0,Manufacturing,Platemaking and Related Services,#0072FF,,0.0,0.0,0.0,Platemaking and Related Services (0.0%)
277,2761.0,Manufacturing,Manifold Business Forms,#0072FF,,0.0,0.0,0.0,Manifold Business Forms (0.0%)
344,3221.0,Manufacturing,Glass Containers,#0072FF,,0.0,0.0,0.0,Glass Containers (0.0%)
348,3251.0,Manufacturing,Brick and Structural Clay Tile,#0072FF,,0.0,0.0,0.0,Brick and Structural Clay Tile (0.0%)
392,3369.0,Manufacturing,"Nonferrous Foundries, Except Aluminum and Copper",#0072FF,,0.0,0.0,0.0,"Nonferrous Foundries, Except Aluminum and Copper (0.0%)"
349,3253.0,Manufacturing,Ceramic Wall and Floor Tile,#0072FF,,0.0,0.0,0.0,Ceramic Wall and Floor Tile (0.0%)
391,3366.0,Manufacturing,Copper Foundries,#0072FF,,0.0,0.0,0.0,Copper Foundries (0.0%)
389,3364.0,Manufacturing,"Nonferrous Die-Castings, Except Aluminum",#0072FF,,0.0,0.0,0.0,"Nonferrous Die-Castings, Except Aluminum (0.0%)"
388,3363.0,Manufacturing,Aluminum Die-Castings,#0072FF,,0.0,0.0,0.0,Aluminum Die-Castings (0.0%)
387,3357.0,Manufacturing,Drawing and Insulating of Nonferrous Wire,#0072FF,,0.0,0.0,0.0,Drawing and Insulating of Nonferrous Wire (0.0%)
386,3356.0,Manufacturing,"Rolling, Drawing, and Extruding of Nonferrous Metals, Except Copper and Aluminum",#0072FF,,0.0,0.0,0.0,"Rolling, Drawing, and Extruding of Nonferrous Metals, Except Copper and Aluminum (0.0%)"
385,3355.0,Manufacturing,"Aluminum Rolling and Drawing, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Aluminum Rolling and Drawing, Not Elsewhere Classified (0.0%)"
384,3354.0,Manufacturing,Aluminum Extruded Products,#0072FF,,0.0,0.0,0.0,Aluminum Extruded Products (0.0%)
383,3353.0,Manufacturing,"Aluminum Sheet, Plate, and Foil",#0072FF,,0.0,0.0,0.0,"Aluminum Sheet, Plate, and Foil (0.0%)"
382,3351.0,Manufacturing,"Rolling, Drawing, and Extruding Of Copper",#0072FF,,0.0,0.0,0.0,"Rolling, Drawing, and Extruding Of Copper (0.0%)"
381,3341.0,Manufacturing,Secondary Smelting and Refining of Nonferrous Metals,#0072FF,,0.0,0.0,0.0,Secondary Smelting and Refining of Nonferrous Metals (0.0%)
379,3334.0,Manufacturing,Primary Production of Aluminum,#0072FF,,0.0,0.0,0.0,Primary Production of Aluminum (0.0%)
378,3331.0,Manufacturing,Primary Smelting and Refining of Copper,#0072FF,,0.0,0.0,0.0,Primary Smelting and Refining of Copper (0.0%)
377,3325.0,Manufacturing,"Steel Foundries, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Steel Foundries, Not Elsewhere Classified (0.0%)"
375,3322.0,Manufacturing,Malleable Iron Foundries,#0072FF,,0.0,0.0,0.0,Malleable Iron Foundries (0.0%)
372,3316.0,Manufacturing,"Cold-Rolled Steel Sheet, Strip, and Bars",#0072FF,,0.0,0.0,0.0,"Cold-Rolled Steel Sheet, Strip, and Bars (0.0%)"
371,3315.0,Manufacturing,Steel Wiredrawing and Steel Nails and Spikes,#0072FF,,0.0,0.0,0.0,Steel Wiredrawing and Steel Nails and Spikes (0.0%)
368,3299.0,Manufacturing,"Nonmetallic Mineral Products, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Nonmetallic Mineral Products, Not Elsewhere Classified (0.0%)"
366,3296.0,Manufacturing,Mineral Wool,#0072FF,,0.0,0.0,0.0,Mineral Wool (0.0%)
365,3295.0,Manufacturing,"Minerals and Earths, Ground or Otherwise Treated",#0072FF,,0.0,0.0,0.0,"Minerals and Earths, Ground or Otherwise Treated (0.0%)"
364,3292.0,Manufacturing,Asbestos Products,#0072FF,,0.0,0.0,0.0,Asbestos Products (0.0%)
361,3275.0,Manufacturing,Gypsum Products,#0072FF,,0.0,0.0,0.0,Gypsum Products (0.0%)
360,3274.0,Manufacturing,Lime,#0072FF,,0.0,0.0,0.0,Lime (0.0%)
357,3271.0,Manufacturing,Concrete Block and Brick,#0072FF,,0.0,0.0,0.0,Concrete Block and Brick (0.0%)
355,3264.0,Manufacturing,Porcelain Electrical Supplies,#0072FF,,0.0,0.0,0.0,Porcelain Electrical Supplies (0.0%)
354,3263.0,Manufacturing,Fine Earthenware (Whiteware) Table and Kitchen Articles,#0072FF,,0.0,0.0,0.0,Fine Earthenware (Whiteware) Table and Kitchen Articles (0.0%)
353,3262.0,Manufacturing,Vitreous China Table and Kitchen Articles,#0072FF,,0.0,0.0,0.0,Vitreous China Table and Kitchen Articles (0.0%)
352,3261.0,Manufacturing,Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories,#0072FF,,0.0,0.0,0.0,Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories (0.0%)
351,3259.0,Manufacturing,"Structural Clay Products, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Structural Clay Products, Not Elsewhere Classified (0.0%)"
350,3255.0,Manufacturing,Clay Refractories,#0072FF,,0.0,0.0,0.0,Clay Refractories (0.0%)
1005,,Other,,#9B3700,,0.0,0.0,0.0,
